Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_Age,Host_disease,Host,Instrument,Isolate,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,passage_history,Platform,ReleaseDate,Sample Name,SRA Study,STRAIN,Replicate,host_sex
SRR17415224,AMPLICON,480,2139863,PRJNA793894,SAMN24592525,SARS-CoV-2: clinical or host-associated,2087313,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"nanopore,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13586856,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B43_AG_23573,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,80_20_2_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (80:20 ratio),Biological replicate 2,
SRR17415225,AMPLICON,484,2229898,PRJNA793894,SAMN24592524,SARS-CoV-2: clinical or host-associated,2167440,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"sra,nanopore,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX13586855,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B42_AG_23572,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,80_20_1_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (80:20 ratio),Biological replicate 1,
SRR17415226,AMPLICON,481,1845046,PRJNA793894,SAMN24592523,SARS-CoV-2: clinical or host-associated,1805835,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-15,public,"nanopore,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13586854,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,not applicable,Viral supernatants,40.7882 N 73.9531 W,AGN242_B41_AG_23571,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original viral stock,OXFORD_NANOPORE,2022-01-04T00:00:00Z,30_70_input,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (30:70 ratio),,
SRR17415228,AMPLICON,478,1056607,PRJNA793894,SAMN24592521,SARS-CoV-2: clinical or host-associated,1056147,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-15,public,"nanopore,fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13586852,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,not applicable,Viral supernatants,40.7882 N 73.9531 W,AGN242_B39_AG_23569,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original viral stock,OXFORD_NANOPORE,2022-01-04T00:00:00Z,70_30_input,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (70:30 ratio),,
SRR17415229,AMPLICON,477,1893826,PRJNA793894,SAMN24592520,SARS-CoV-2: clinical or host-associated,1852801,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-15,public,"sra,fastq,nanopore","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13586851,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,not applicable,Viral supernatants,40.7882 N 73.9531 W,AGN242_B37_AG_23567,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original viral stock,OXFORD_NANOPORE,2022-01-04T00:00:00Z,60_40_input,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (60:40 ratio),,
SRR17415230,AMPLICON,483,2590104,PRJNA793894,SAMN24592519,SARS-CoV-2: clinical or host-associated,2512773,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-15,public,"nanopore,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13586850,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,not applicable,Viral supernatants,40.7882 N 73.9531 W,AGN242_B36_AG_23566,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original viral stock,OXFORD_NANOPORE,2022-01-04T00:00:00Z,20_80_input,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (20:80 ratio),,
SRR17415231,AMPLICON,481,1997172,PRJNA793894,SAMN24592518,SARS-CoV-2: clinical or host-associated,1949408,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-15,public,"sra,nanopore,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13586849,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,not applicable,Viral supernatants,40.7882 N 73.9531 W,AGN242_B35_AG_23565,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original viral stock,OXFORD_NANOPORE,2022-01-04T00:00:00Z,40_60_input,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (40:60 ratio),,
SRR17415232,WGS,300,69275100,PRJNA793894,SAMN24592490,SARS-CoV-2: clinical or host-associated,37545703,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"fastq,activ_sars2_vcf,sra","gs,s3","s3.us-east-1,gs.US",SRX13586848,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,Illumina MiSeq,Hamster3_DI,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,TD005556_AG_18834,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,ILLUMINA,2022-01-03T00:00:00Z,H_Cage3_DI_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415233,AMPLICON,485,2033190,PRJNA793894,SAMN24592517,SARS-CoV-2: clinical or host-associated,1982968,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-15,public,"fastq,sra,nanopore","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13586847,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,not applicable,Viral supernatants,40.7882 N 73.9531 W,AGN242_B33_AG_23563,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original viral stock,OXFORD_NANOPORE,2022-01-04T00:00:00Z,80_20_input,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (80:20 ratio),,
SRR17415234,AMPLICON,467,673268,PRJNA793894,SAMN24592516,SARS-CoV-2: clinical or host-associated,699855,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-08,public,"fastq,nanopore,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX13586846,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Input,Viral supernatants,40.7882 N 73.9531 W,AGL463_B66_AG_18863,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original viral stock,OXFORD_NANOPORE,2022-01-04T00:00:00Z,Input_WA1wt_WA1655Y,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (1:1 ratio),,
SRR17415235,AMPLICON,501,1379567,PRJNA793894,SAMN24592515,SARS-CoV-2: clinical or host-associated,1367005,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-14,public,"sra,nanopore,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX13586845,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster5_DC,Nasal Turbinate from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B65_AG_18862,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage5_DC_7dpi_NT,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415236,WGS,300,53712000,PRJNA793894,SAMN24592545,SARS-CoV-2: clinical or host-associated,31718474,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"activ_sars2_vcf,fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX13586844,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23599,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,80_20_1_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (80:20 ratio),Biological replicate 1,
SRR17415237,WGS,300,75876600,PRJNA793894,SAMN24592544,SARS-CoV-2: clinical or host-associated,42973480,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"sra,activ_sars2_vcf,fastq","s3,gs","gs.US,s3.us-east-1",SRX13586843,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23598,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,30_70_3_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (30:70 ratio),Biological replicate 3,
SRR17415238,WGS,300,72319800,PRJNA793894,SAMN24592543,SARS-CoV-2: clinical or host-associated,42042399,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"sra,activ_sars2_vcf,fastq","s3,gs","s3.us-east-1,gs.US",SRX13586842,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23597,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,30_70_2_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (30:70 ratio),Biological replicate 2,
SRR17415239,WGS,300,64648200,PRJNA793894,SAMN24592542,SARS-CoV-2: clinical or host-associated,36559732,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"sra,fastq,activ_sars2_vcf","gs,s3","gs.US,s3.us-east-1",SRX13586841,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23596,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,30_70_1_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (30:70 ratio),Biological replicate 1,
SRR17415240,WGS,300,62769900,PRJNA793894,SAMN24592541,SARS-CoV-2: clinical or host-associated,35473245,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"fastq,sra,activ_sars2_vcf","gs,s3","s3.us-east-1,gs.US",SRX13586840,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23595,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,50_50_3_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (50:50 ratio),Biological replicate 3,
SRR17415241,WGS,300,48707100,PRJNA793894,SAMN24592540,SARS-CoV-2: clinical or host-associated,28291572,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"fastq,activ_sars2_vcf,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX13586839,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23594,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,50_50_2_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (50:50 ratio),Biological replicate 2,
SRR17415242,WGS,300,55900200,PRJNA793894,SAMN24592539,SARS-CoV-2: clinical or host-associated,32077346,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"activ_sars2_vcf,fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX13586838,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23593,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,50_50_1_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (50:50 ratio),Biological replicate 1,
SRR17415243,WGS,300,58444200,PRJNA793894,SAMN24592538,SARS-CoV-2: clinical or host-associated,33365340,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"sra,activ_sars2_vcf,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX13586837,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23592,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,70_30_3_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (70:30 ratio),Biological replicate 3,
SRR17415244,WGS,300,17443200,PRJNA793894,SAMN24592537,SARS-CoV-2: clinical or host-associated,11734981,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"fastq,activ_sars2_vcf,sra","s3,gs","gs.US,s3.us-east-1",SRX13586836,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23591,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,70_30_2_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (70:30 ratio),Biological replicate 2,
SRR17415245,WGS,300,51118200,PRJNA793894,SAMN24592483,SARS-CoV-2: clinical or host-associated,27313549,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-09,public,"fastq,activ_sars2_vcf,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX13586835,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,Illumina MiSeq,Hamster4_DI,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,TD005532_AG_18827,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,ILLUMINA,2022-01-03T00:00:00Z,H_Cage4_DI_2dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415246,WGS,300,65520900,PRJNA793894,SAMN24592536,SARS-CoV-2: clinical or host-associated,37586731,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"fastq,activ_sars2_vcf,sra","s3,gs","s3.us-east-1,gs.US",SRX13586834,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23590,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,70_30_1_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (70:30 ratio),Biological replicate 1,
SRR17415247,WGS,300,67662900,PRJNA793894,SAMN24592535,SARS-CoV-2: clinical or host-associated,42388041,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"fastq,activ_sars2_vcf,sra","gs,s3","gs.US,s3.us-east-1",SRX13586833,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23586,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,60_40_3_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (60:40 ratio),Biological replicate 3,
SRR17415248,WGS,300,67977000,PRJNA793894,SAMN24592534,SARS-CoV-2: clinical or host-associated,42285818,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"sra,fastq,activ_sars2_vcf","s3,gs","s3.us-east-1,gs.US",SRX13586832,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23585,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,60_40_2_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (60:40 ratio),Biological replicate 2,
